from,to,share
Jianli Bailuo cogen power station Unit 2,E100000122142,100.0
Jianli Bailuo cogen power station Unit 3,E100000122142,100.0
Jiantao Cogen power station Unit 1,E100000122175,100.0
Jiaozuo Aluminum power station Unit 3,E100000122066,100.0
Jiaozuo Aluminum power station Unit 4,E100000122066,100.0
Jiaozuo Aluminum power station Unit 5,E100000122065,100.0
Jiaozuo Aluminum power station Unit 6,E100000122065,100.0
Jiaozuo Bo'ai power station Unit 3,E100000122034,100.0
Jiaozuo Bo'ai power station Unit 4,E100000122034,100.0
Jiaozuo Danhe power station Phase II Unit 1,E100000122047,100.0
Jiaozuo Danhe power station Phase II Unit 2,E100000122047,100.0
Jiaozuo Wuzhi-1 Cogen power station Unit 1,E100000122068,100.0
Jiaozuo Wuzhi-1 Cogen power station Unit 2,E100000122068,100.0
Jiaxing power station Phase III Unit 7,E100000123133,100.0
Jiaxing power station Phase III Unit 8,E100000123133,100.0
Jiaxing power station Phase II Unit 3,E100000123133,100.0
Jiaxing power station Phase II Unit 4,E100000123133,100.0
Jiaxing power station Phase II Unit 5,E100000123133,100.0
Jiaxing power station Phase II Unit 6,E100000123133,100.0
Jiaxing power station Phase I Unit 1,E100000123132,100.0
Jiaxing power station Phase I Unit 2,E100000123132,100.0
Jiaxing power station Phase IV Unit 10,E100000123133,100.0
Jiaxing power station Phase IV Unit 9,E100000123133,100.0
Jiaxing Xinjia'aisi Cogen power station Unit 1,E100000123135,100.0
Jiaxing Xinjia'aisi Cogen power station Unit 3,E100000123135,100.0
Jiayuguan Aluminum power station Unit 1,E100000121745,100.0
Jiayuguan Aluminum power station Unit 2,E100000121745,100.0
Jiayuguan Aluminum power station Unit 3,E100000121745,100.0
Jiayuguan Aluminum power station Unit 4,E100000121745,100.0
Jiexiu Chongguang power station Unit 1,E100000122889,100.0
Jiexiu Chongguang power station Unit 2,E100000122889,100.0
Jieyang Qianzhan power station Phase I Unit 1,E100000121781,100.0
Jieyang Qianzhan power station Phase I Unit 2,E100000121781,100.0
Jili Baikuang power station Unit 1,E100001010684,100.0
Jili Baikuang power station Unit 2,E100001010684,100.0
Jilin City Works power station Unit 2,E100000122433,100.0
Jilin City Works power station Unit 3,E100000122433,100.0
Jilin cogen power station Unit 10,E100000125447,100.0
Jilin cogen power station Unit 11,E100000125447,100.0
Jilin cogen power station Unit 12,E100000125447,100.0
Jilin cogen power station Unit 13,E100000125447,100.0
Jilin cogen power station Unit 8,E100000125447,100.0
Jilin cogen power station Unit 9,E100000125447,100.0
Jilin Dongfang power station New Unit 1,E100000122444,100.0
Jilin Dongfang power station New Unit 2,E100000122444,100.0
Jilin Dongfang power station New Unit 3,E100000122444,100.0
Jilin Dongguan power station Unit 1,E100000122443,100.0
Jilin Ethanol power station Unit 3,E100000122433,100.0
Jilin Jiangnan power station Phase I Unit 1,E100000122455,100.0
Jilin Jiangnan power station Phase I Unit 2,E100000122455,100.0
Jilin Yuanyuan Cogen power station Unit 7,E100000122445,100.0
Jimah East power station Unit 1,E100000120678,100.0
Jimah East power station Unit 2,E100000120678,100.0
Jimah power station Unit 1,E100001000678,100.0
Jimah power station Unit 2,E100001000678,100.0
"Jim Bridger Steam Plant Unit 3, timepoint 1",E100000186080,66.0
"Jim Bridger Steam Plant Unit 3, timepoint 1",E100000003765,66.0
"Jim Bridger Steam Plant Unit 3, timepoint 1",E100000003294,33.0
"Jim Bridger Steam Plant Unit 4, timepoint 1",E100000186080,66.0
"Jim Bridger Steam Plant Unit 4, timepoint 1",E100000003765,66.0
"Jim Bridger Steam Plant Unit 4, timepoint 1",E100000003294,33.0
Jimsar Wucaiwan Beisan power station Phase I Unit 1,E100000123039,100.0
Jimsar Wucaiwan Beisan power station Phase I Unit 2,E100000123039,100.0
Jinan cogen power station Unit 1,E100000122871,100.0
Jinan cogen power station Unit 2,E100000122871,100.0
Jinan Jiyang cogen power station Unit 1,E100001016768,
Jinan Northern Suburb cogen power station Unit 5,E100000122751,100.0
Jinan Thermal Power Group Beijiao cogen power station Unit 2,E100000122751,100.0
Jinchang power station Unit 10,E100000121742,100.0
Jinchang power station Unit 11,E100000121742,100.0
Jinchang Tengger power station Unit 1,E100000121748,100.0
Jinchang Tengger power station Unit 2,E100000121748,100.0
Jinchuan Group WP&RKA power station Unit 1,E100000121534,100.0
Jinchuan Group WP&RKA power station Unit 2,E100000121534,100.0
Jinchuan Group WP&RKA power station Unit 3,E100000121534,100.0
Jinchuan power station Unit 1,E100000123088,100.0
Jinchuan power station Unit 2,E100000123088,100.0
Jinchuan Works power station Unit 1,E100000121746,100.0
Jinchuan Works power station Unit 2,E100000121746,100.0
Jingbian Energy and Chemical Industrial Park cogen power station Unit 1,E100001011893,100.0
Jingbian Energy and Chemical Industrial Park cogen power station Unit 2,E100001011893,100.0
Jingdezhen power station Unit 6,E100000125444,100.0
Jingdezhen power station Unit 7,E100000125444,100.0
Jinggangshan power station Phase II Unit 3,E100000122420,100.0
Jinggangshan power station Phase II Unit 4,E100000122420,100.0
Jinggangshan power station Phase I Unit 1,E100000122420,100.0
Jinggangshan power station Phase I Unit 2,E100000122420,100.0
Jinghai Waste Coal power station Unit 1,E100000122193,100.0
Jinghai Waste Coal power station Unit 2,E100000122193,100.0
Jingke power station Unit 1,E100000122208,100.0
Jingke power station Unit 2,E100000122208,100.0
Jingling Sinopec power station Unit 3,E100000122362,100.0
Jinglong power station Unit 1,E100000122194,100.0
Jinglong power station Unit 2,E100000122194,100.0
Jingmen power station Phase III Unit 5,E100000122131,100.0
Jingmen power station Phase III Unit 6,E100000122131,100.0
Jingneng Shuangxin power station Unit 1,E100000122199,100.0
Jingneng Shuangxin power station Unit 2,E100000122199,100.0
Jingtai power station Phase I Unit 1,E100000121727,100.0
Jingtai power station Phase I Unit 2,E100000121727,100.0
Jingui Mill power station Unit 1,E100000121836,100.0
Jingui Mill power station Unit 2,E100000121836,100.0
Jingxi Xinfa Aluminum power station Phase II Unit 4,E100000121837,100.0
Jingxi Xinfa Aluminum power station Phase I Unit 1,E100000121837,100.0
Jingxi Xinfa Aluminum power station Phase I Unit 2,E100000121837,100.0
Jingxi Xinfa Aluminum power station Phase I Unit 3,E100000121837,100.0
Jingyuan-2 power station Unit 1,E100000121716,100.0
Jingyuan-2 power station Unit 2,E100000121716,100.0
Jingyuan-2 power station Unit 3,E100000121716,100.0
Jingyuan-2 power station Unit 4,E100000121716,100.0
Jingyuan power station Unit 3,E100000121733,100.0
Jingyuan power station Unit 4,E100000121733,100.0
Jingyuan power station Unit 5,E100000121733,100.0
Jingyuan power station Unit 6,E100000121733,100.0
Jingzhou power station Phase II Unit 3,E100000122135,100.0
Jingzhou power station Phase II Unit 4,E100000122135,100.0
Jingzhou power station Unit 1,E100000122135,100.0
Jingzhou power station Unit 2,E100000122135,100.0
Jinhai Mill power station Unit 1,E100000122570,100.0
Jinhai Mill power station Unit 2,E100000122570,100.0
Jinhui Zhaofeng power station Phase I Unit 1,E100001011029,
Jinhui Zhaofeng power station Phase I Unit 2,E100001011029,
Jining power station Phase II Unit 3,E100000122191,100.0
Jining power station Phase II Unit 4,E100000122191,100.0
Jining power station Phase I Unit 1,E100000122191,100.0
Jining power station Phase I Unit 2,E100000122191,100.0
Jining Yangcheng power station Unit 1,E100000122752,100.0
Jining Yangcheng power station Unit 2,E100000122752,100.0
Jinjiang power station Phase II Unit 3,E100000121710,100.0
Jinjiang power station Phase I Unit 1,E100000121710,100.0
Jinjiang power station Phase I Unit 2,E100000121710,100.0
Jinjie power station Phase III Unit 5,E100000122638,100.0
Jinjie power station Phase III Unit 6,E100000122638,100.0
Jinjie power station Phase II Unit 3,E100000122638,100.0
Jinjie power station Phase II Unit 4,E100000122638,100.0
Jinjie power station Phase I Unit 1,E100000122638,100.0
Jinjie power station Phase I Unit 2,E100000122638,100.0
Jinling power station Phase II Unit 1,E100000003251,100.0
Jinling power station Phase II Unit 2,E100000003251,100.0
Jinneng Guojin power station Unit 1,E100000122923,100.0
Jinneng Guojin power station Unit 2,E100000122923,100.0
Jinsha Chayuan power station Phase II Unit 3,E100000121879,100.0
Jinsha Chayuan power station Phase I Unit 1,E100000121879,100.0
Jinsha Chayuan power station Phase I Unit 2,E100000121879,100.0
Jinsha Liutang power station Unit 1,E100000121880,100.0
Jinsha Liutang power station Unit 2,E100000121880,100.0
Jinsha Waste Coal power station Unit 1,E100000121881,100.0
"Jinshin power station Unit 1, timepoint 1",E100000001015,100.0
"Jinshin power station Unit 2, timepoint 1",E100000001015,100.0
Jinxi Refinery power station Unit 2,E100000122498,100.0
Jinxi Refinery power station Unit 3,E100000122498,100.0
Jinyuankou Cogen power station Unit 1,E100000122210,100.0
Jinyuankou Cogen power station Unit 2,E100000122210,100.0
Jinyuankou Cogen power station Unit 3,E100000122210,100.0
Jinyuan Zhijin power station Unit 1,E100000121916,100.0
Jinyuan Zhijin power station Unit 2,E100000121916,100.0
Jinyufeng Biotechnology Co Kailu Cogen power station Unit 1,E100000122213,100.0
Jinyufeng Biotechnology Co Kailu Cogen power station Unit 2,E100000122213,100.0
Jinzhong Anping power station Unit 1,E100000122888,100.0
Jinzhong Anping power station Unit 2,E100000122888,100.0
Jinzhou CR power station Unit 7,E100000122500,100.0
Jinzhou CR power station Unit 8,E100000122500,100.0
Jinzhou Datang power station Unit 1,E100000122501,100.0
Jinzhou Datang power station Unit 2,E100000122501,100.0
Jinzhou Jingpeng cogen power station Unit 1,E100000122499,100.0
Jinzhou Jingpeng cogen power station Unit 2,E100000122499,100.0
Jinzhushan power station Unit 7,E100000122172,100.0
Jinzhushan power station Unit 8,E100000122172,100.0
Jinzhushan power station Unit 9,E100000122172,100.0
Jisco-1 power station Unit 10,E100000121745,100.0
Jisco-1 power station Unit 7,E100000121745,100.0
Jisco-1 power station Unit 8,E100000121745,100.0
Jisco-1 power station Unit 9,E100000121745,100.0
Jisco-2 power station Unit 1,E100000121745,100.0
Jisco-2 power station Unit 2,E100000121745,100.0
Jiulong Paper Mill Hailong power station Unit 1,E100000122363,100.0
Jiulong Paper Mill Hailong power station Unit 2,E100000122363,100.0
Jiulong Paper Mill Jiulong power station Unit 1,E100000122363,100.0
Jiulong Paper Mill Jiulong power station Unit 2,E100000122363,100.0
Jiulong Paper Mill Jiulong power station Unit 3,E100000122363,100.0
Jiulong Paper Mill Jiulong power station Unit 4,E100000122363,100.0
Jiulong Paper Mill Jiulong power station Unit 5,E100000122363,100.0
Jiulong Paper Mill Jiulong power station Unit 6,E100000122363,100.0
Jiulong Paper Mill power station Unit 11,E100000002824,100.0
Jiulong Paper Mill power station Unit 12,E100000002824,100.0
Jiulong Paper Mill power station Unit 13,E100000002824,100.0
Jiulong Paper Mill power station Unit 14,E100000002824,100.0
Jiulong Paper Mill power station Unit 15,E100000002824,100.0
Jiulong Paper Mill power station Unit 5,E100000002824,100.0
Jiulong Paper Mill power station Unit 6,E100000002824,100.0
Jiuquan power station Phase I Unit 1,E100000121732,100.0
Jiuquan power station Phase I Unit 2,E100000121732,100.0
Jiutai power station Unit 1,E100000122437,100.0
Jiutai power station Unit 2,E100000122437,100.0
Jixi City power station Unit 1,E100000121992,100.0
Jixi City power station Unit 2,E100000121992,100.0
Jixi power station Unit 10,E100000122003,100.0
Jixi power station Unit 11,E100000122006,100.0
Jixi power station Unit 12,E100000122006,100.0
Jixi power station Unit 9,E100000122003,100.0
Jiyang Xinhua Energy Ltd power station Unit 1,E100000122753,100.0
Jiyang Xinhua Energy Ltd power station Unit 2,E100000122753,100.0
Jiyang Xinhua Energy Ltd power station Unit 3,E100000122753,100.0
Jiyang Xinhua Energy Ltd power station Unit 4,E100000122753,100.0
Jiyuan Cogen power station Unit 1,E100000122209,100.0
Jiyuan Cogen power station Unit 2,E100000122209,100.0
J. K. Spruce Station Unit 1,E100000002226,100.0
"J. K. Spruce Station Unit 2, timepoint 1",E100000002226,100.0
John B. Rich Memorial Power Station Unit 1,E100001001303,100.0
John Madgett Station Unit 1,E100000002769,100.0
John Twitty Energy Center Unit 1,E100000002199,100.0
John Twitty Energy Center Unit 2,E100000002199,100.0
John W. Turk Jr. Power Plant Unit 1,E100000002298,6.0
John W. Turk Jr. Power Plant Unit 1,E100000002244,8.0
John W. Turk Jr. Power Plant Unit 1,E100000002176,11.0
John W. Turk Jr. Power Plant Unit 1,E100000004084,73.0
Jojobera Cement Plant power station Unit 1,E100001011067,
Jojobera Power Plant Unit 1,E100000001940,100.0
Jojobera Power Plant Unit 2,E100000001940,100.0
Jojobera Power Plant Unit 3,E100000001940,100.0
Jojobera Power Plant Unit 4,E100000001940,100.0
Jojobera Power Plant Unit 5,E100000001940,100.0
Jorf Lasfar power station Unit 1,E100000121372,100.0
Jorf Lasfar power station Unit 2,E100000121372,100.0
Jorf Lasfar power station Unit 3,E100000121372,100.0
Jorf Lasfar power station Unit 4,E100000121372,100.0
Jorf Lasfar power station Unit 5,E100000121372,100.0
Jorf Lasfar power station Unit 6,E100000121372,100.0
Jorge Lacerda power station Unit 1,E100000002810,100.0
Jorge Lacerda power station Unit 2,E100000002810,100.0
Jorge Lacerda power station Unit 3,E100000002810,100.0
Jorge Lacerda power station Unit 4,E100000002810,100.0
Jorge Lacerda power station Unit 5,E100000002810,100.0
Jorge Lacerda power station Unit 6,E100000002810,100.0
Jorge Lacerda power station Unit 7,E100000002810,100.0
José López Portillo power station Unit 1,E100000002016,100.0
José López Portillo power station Unit 2,E100000002016,100.0
José López Portillo power station Unit 3,E100000002016,100.0
José López Portillo power station Unit 4,E100000002016,100.0
J-POWER Tachibana-wan power station Unit 1,E100000000641,100.0
J-POWER Tachibana-wan power station Unit 2,E100000000641,100.0
JSW Barmer Jalipa Kapurdi power station Unit 1,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 11,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 12,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 13,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 2,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 3,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 4,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 5,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 6,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 7,E100001000522,100.0
JSW Barmer Jalipa Kapurdi power station Unit 8,E100001000522,100.0
JSW Ispat Raigarh power station Unit 1,E100001010152,100.0
JSW Tarapur power station Unit 2,E100001000516,100.0
JSW Utkal Steel power station Unit 1,E100001000528,100.0
JSW Utkal Steel power station Unit 2,E100001000528,100.0
JSW Utkal Steel power station Unit 3,E100001000528,100.0
JSW Vijayanagar Toranagallu power station Unit 1,E100001000522,100.0
JSW Vijayanagar Toranagallu power station Unit 2,E100001000522,100.0
JSW Vijayanagar Toranagallu power station Unit 3,E100001000522,100.0
JSW Vijayanagar Toranagallu power station Unit 4,E100001000522,100.0
Juhua Quzhou Complex power station Unit 10,E100000123130,100.0
Juhua Quzhou Complex power station Unit 11,E100000123130,100.0
Juhua Quzhou Complex power station Unit 6,E100000123130,100.0
Juhua Quzhou Complex power station Unit 7,E100000123130,100.0
Juhua Quzhou Complex power station Unit 8,E100000123130,100.0
Juhua Quzhou Complex power station Unit 9,E100000123130,100.0
Junggar Suancigou power station Phase II Unit 3,E100000122192,100.0
Junggar Suancigou power station Phase II Unit 4,E100000122192,100.0
Junggar Suancigou power station Phase I Unit 1,E100000122192,100.0
Junggar Suancigou power station Phase I Unit 2,E100000122192,100.0
Junliangcheng power station Phase VI Unit 11,E100000004219,100.0
Junliangcheng power station Phase V Unit 10,E100000004219,100.0
Junliangcheng power station Phase V Unit 9,E100000004219,100.0
Junzheng Mengxi power station Unit 1,E100000122258,100.0
Junzheng Mengxi power station Unit 2,E100000122258,100.0
Junzheng Wuhai power station Unit 1,E100000122257,100.0
Junzheng Wuhai power station Unit 2,E100000122257,100.0
Junzheng Wuhai power station Unit 3,E100000122257,100.0
Jurong power station Phase II Unit 3,E100000122364,100.0
Jurong power station Phase II Unit 4,E100000122364,100.0
