census_tract,county,state,pct_black_african_amer,pct_amer_indian_alaska_native,pct_asian,pct_native_hawaii_pacific,pct_two_or_more_races,pct_white,pct_hispanic_latino,pct_other_races,pct_age_under_10,pct_age_10_to_64,pct_age_over_64,total_threshold_criteria_exceeded,total_categories_exceeded,disadvantaged_without_neighbors,disadvantaged_with_neighbors_relaxed_low_inc_threshold,disadvantaged,total_population,adj_pct_indiv_below_200_fpl_percentile,adj_pct_indiv_below_200_fpl,is_low_income,expected_agri_loss_rate_nri,expected_building_loss_rate_nri,expected_population_loss_rate_nri,share_of_properties_fire_risk_in_30_years,energy_burden,housing_burden_pct,median_value_owner_occupied_housing_units,tract_covered_impervious_surface_cropland,percentile_tract_covered_impervious_surface_cropland,tract_min_35_acres,asthma_among_18plus_adults,diabetes_among_18plus_adults,heart_disease_among_18plus_adults,life_expectancy_years,unemployment_pct,pct_indiv_below_200_fpl,pct_indiv_below_100_fpl,merge_id_census_tract,developed_open_space_area21,developed_low_intensity_area22,developed_med_intensity_area23,developed_high_intensity_area24,developed_open_space_prop21,developed_low_intensity_prop22,developed_med_intensity_prop23,developed_high_intensity_prop24,merge_id_county,min_temp_celsius,max_temp_celsius,avg_temp_celsius,st_dev_temp_celsius,year_temp,avg_temp_fahren
06055200900,Napa County,California,0.21,0.0,0.06,0.03,0.02,0.5,0.17,0.12,0.01,0.8,0.17,8,5.0,True,False,True,757.0,0.99,0.87,True,16.6829,0.0007,0.0,3.0,6.0,85.0,,2971.0,37.0,True,1090.0,2340.0,1320.0,,0.0,88.0,76.0,06055200900,720900.0,851400.0,803700.0,267300.0,0.141694675393596,0.167344772687069,0.157969219883248,0.05253847514594,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201003,Napa County,California,0.13,0.0,0.47,0.0,0.06,0.16,0.16,0.09,0.12,0.72,0.14,0,0.0,False,False,False,5197.0,0.14,0.04,False,16.7303,0.0135,0.0,91.0,1.0,20.0,662100.0,1251.0,16.0,True,770.0,830.0,340.0,82.4,2.0,15.0,10.0,06055201003,3231000.0,2499300.0,2093400.0,541800.0,0.044578552625043,0.034483186807729,0.028882928525307,0.007475289325982,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201004,Napa County,California,0.09,0.0,0.37,0.0,0.05,0.21,0.29,0.08,0.11,0.75,0.13,0,0.0,False,False,False,5980.0,0.3,0.12,False,16.7297,0.0135,0.0,100.0,1.0,23.0,472100.0,4564.0,60.0,True,830.0,1010.0,450.0,80.0,3.0,22.0,7.0,06055201004,102600.0,459000.0,1183500.0,180900.0,0.038749150237933,0.173351461590755,0.446974847042828,0.068320870156356,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201005,Napa County,California,0.03,0.0,0.31,0.0,0.14,0.26,0.3,0.08,0.11,0.77,0.11,0,0.0,False,False,False,2500.0,0.28,0.11,False,0.0707,0.0222,0.0,47.0,1.0,12.0,492500.0,2205.0,27.0,True,860.0,930.0,420.0,79.7,4.0,19.0,8.0,06055201005,1389600.0,3423600.0,4220100.0,2402100.0,0.038407960199005,0.094626865671642,0.116641791044776,0.066393034825871,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201006,Napa County,California,0.02,0.0,0.28,0.0,0.06,0.33,0.33,0.05,0.12,0.74,0.12,0,0.0,False,False,False,3314.0,0.24,0.09,False,0.2529,0.0023,0.0,100.0,2.0,27.0,478500.0,5743.0,76.0,True,890.0,969.0,470.0,77.59,5.0,19.0,4.0,06055201006,75600.0,490500.0,989100.0,26100.0,0.047592067988669,0.308781869688385,0.622662889518414,0.01643059490085,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201007,Napa County,California,0.03,0.03,0.29,0.02,0.08,0.23,0.31,0.06,0.08,0.79,0.11,0,0.0,False,False,False,4058.0,0.18,0.07,False,1.3647,0.0005,0.0,98.0,1.0,19.0,439300.0,6110.0,80.0,True,830.0,960.0,400.0,79.59,8.0,19.0,7.0,06055201007,81900.0,176400.0,997200.0,25200.0,0.062371487320082,0.134338588074023,0.759424263193969,0.019191226867718,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201101,Napa County,California,0.0,0.0,0.02,0.0,0.02,0.77,0.18,0.08,0.08,0.68,0.22,0,0.0,False,False,False,2054.0,0.02,0.0,False,16.3792,0.0076,0.0,100.0,1.0,10.0,736000.0,3295.0,42.0,True,850.0,869.0,560.0,82.8,4.0,6.0,1.0,06055201101,310500.0,616500.0,292500.0,3600.0,0.173019057171515,0.343530591775326,0.162988966900702,0.002006018054162,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201102,Napa County,California,0.0,0.03,0.05,0.0,0.01,0.8,0.09,0.03,0.05,0.66,0.27,0,0.0,False,False,False,1904.0,0.21,0.08,False,17.1288,0.1066,0.0,40.0,2.0,12.0,1016900.0,1481.0,19.0,True,869.0,980.0,630.0,84.2,1.0,17.0,11.0,06055201102,3251700.0,1502100.0,289800.0,35100.0,0.021438955644563,0.00990357513722,0.001910695742471,0.000231419670672,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201200,Napa County,California,0.0,0.0,0.02,0.0,0.01,0.62,0.33,0.15,0.06,0.64,0.29,0,0.0,False,False,False,5081.0,0.22,0.09,False,16.9436,0.0175,0.0,52.0,2.0,26.0,551400.0,5176.0,69.0,True,890.0,1070.0,700.0,82.1,0.0,16.0,5.0,06055201200,1585800.0,2038500.0,1178100.0,122400.0,0.026536943883852,0.034112473267267,0.019714449230399,0.002048254465496,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201300,Napa County,California,0.02,0.0,0.03,0.0,0.04,0.73,0.17,0.04,0.02,0.49,0.48,0,0.0,False,False,False,2987.0,0.4,0.18,False,16.9602,0.0329,0.0,82.0,2.0,29.0,486300.0,3295.0,42.0,True,780.0,1340.0,1150.0,,5.0,21.0,8.0,06055201300,597600.0,736200.0,738000.0,104400.0,0.151218401275336,0.186290138920519,0.186745616032794,0.026417672511956,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201401,Napa County,California,0.03,0.0,0.0,0.0,0.05,0.83,0.07,0.04,0.04,0.62,0.32,0,0.0,False,False,False,3024.0,0.02,0.0,False,16.4801,0.0623,0.0,82.0,2.0,10.0,1036300.0,1543.0,19.0,True,850.0,1040.0,700.0,83.3,0.0,7.0,6.0,06055201401,3996000.0,2574000.0,651600.0,19800.0,0.038776276604106,0.024977511506249,0.006322978437246,0.000192134703894,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201402,Napa County,California,0.0,0.0,0.01,0.0,0.0,0.93,0.04,0.04,0.03,0.63,0.32,0,0.0,False,False,False,2917.0,0.12,0.04,False,16.3809,0.0319,0.0,80.0,1.0,8.0,1099400.0,1287.0,16.0,True,850.0,919.0,590.0,84.3,1.0,9.0,5.0,06055201402,3371400.0,2309400.0,211500.0,9000.0,0.105926931342608,0.072559665196245,0.006645175885081,0.000282773441918,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201403,Napa County,California,0.0,0.0,0.02,0.0,0.01,0.76,0.18,0.05,0.12,0.71,0.16,0,0.0,False,False,False,738.0,0.1,0.02,False,16.7486,0.1586,0.0,82.0,2.0,22.0,1041700.0,280.0,4.0,True,860.0,930.0,560.0,,4.0,6.0,1.0,06055201403,3753000.0,550800.0,95400.0,10800.0,0.015738640438115,0.002309843632644,0.000400070955981,4.529105162e-05,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201500,Napa County,California,0.0,0.0,0.03,0.0,0.0,0.62,0.28,0.08,0.03,0.63,0.32,0,0.0,False,False,False,1846.0,0.2,0.07,False,10.0557,0.0763,0.0,20.0,2.0,19.0,2000001.0,3240.0,41.0,True,850.0,1010.0,630.0,82.4,5.0,12.0,8.0,06055201500,4526100.0,2566800.0,719100.0,117900.0,0.033852098170412,0.019197889039971,0.005378370737355,0.000881810471331,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201601,Napa County,California,0.0,0.0,0.01,0.0,0.01,0.55,0.4,0.17,0.16,0.61,0.21,0,0.0,False,False,False,2783.0,0.38,0.16,False,16.7053,0.053,0.0,80.0,2.0,30.0,828300.0,5729.0,76.0,True,860.0,1030.0,610.0,83.6,1.0,23.0,4.0,06055201601,899100.0,782100.0,754200.0,148500.0,0.141221374045802,0.122844218264066,0.118461973423805,0.023324851569126,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201602,Napa County,California,0.02,0.0,0.01,0.0,0.0,0.72,0.22,0.07,0.08,0.6,0.31,0,0.0,False,False,False,3318.0,0.41,0.18,False,16.5014,0.0174,0.0,89.0,1.0,22.0,1231300.0,5014.0,67.0,True,900.0,969.0,590.0,83.5,5.0,24.0,11.0,06055201602,956700.0,1189800.0,863100.0,116100.0,0.143609835179681,0.178600378276142,0.129559578492299,0.017427722237233,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201700,Napa County,California,0.05,0.0,0.1,0.0,0.04,0.57,0.21,0.08,0.07,0.76,0.16,0,0.0,False,False,False,5288.0,0.02,0.0,False,12.496,0.1266,0.0,61.0,2.0,16.0,836700.0,451.0,6.0,True,910.0,740.0,450.0,81.8,5.0,17.0,7.0,06055201700,7285500.0,855000.0,194400.0,64800.0,0.040013840488372,0.004695879983194,0.001067694817231,0.00035589827241,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201800,Napa County,California,0.02,0.01,0.0,0.0,0.0,0.78,0.17,0.01,0.07,0.72,0.2,0,0.0,False,False,False,1737.0,0.39,0.17,False,14.5464,0.1412,0.0,92.0,3.0,26.0,395200.0,193.0,3.0,True,960.0,980.0,570.0,82.4,6.0,22.0,6.0,06055201800,8783100.0,3387600.0,1046700.0,147600.0,0.011571859003319,0.004463211116763,0.001379042117108,0.00019446509648,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055201900,Napa County,California,0.0,0.0,0.05,0.0,0.04,0.63,0.26,0.01,0.04,0.7,0.24,0,0.0,False,False,False,1413.0,0.2,0.07,False,9.8235,0.1646,0.0,59.0,2.0,19.0,1052800.0,656.0,9.0,True,869.0,1040.0,670.0,83.4,3.0,12.0,7.0,06055201900,5254200.0,646200.0,97200.0,10800.0,0.029607014803507,0.003641287534929,0.000547714559572,6.0857173286e-05,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06055202000,Napa County,California,0.0,0.01,0.01,0.0,0.0,0.61,0.35,0.08,0.11,0.66,0.22,0,0.0,False,False,False,5271.0,0.51,0.23,False,9.8411,0.0627,0.0,94.0,2.0,27.0,570100.0,3066.0,39.0,True,850.0,980.0,570.0,83.8,5.0,26.0,6.0,06055202000,1405800.0,827100.0,631800.0,140400.0,0.207547169811321,0.122110018602179,0.093276640977943,0.020728142439543,06055,14.8229160308837,18.1550006866455,16.7612159456525,0.704946364157,2014,62.1701887021745
06057000102,Nevada County,California,0.0,0.0,0.0,0.0,0.07,0.86,0.06,0.0,0.11,0.6,0.27,0,0.0,False,False,False,7040.0,0.33,0.14,False,1.4615,0.0197,0.0005,85.0,3.0,16.0,394900.0,385.0,6.0,True,910.0,1000.0,700.0,83.0,2.0,19.0,4.0,06057000102,5659200.0,503100.0,16200.0,,0.28215022884322,0.02508301175626,0.000807681952795,,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000103,Nevada County,California,0.0,0.0,0.0,0.0,0.05,0.86,0.07,0.0,0.06,0.65,0.28,0,0.0,False,False,False,7787.0,0.24,0.09,False,12.5032,0.0212,0.0004,87.0,2.0,16.0,464600.0,209.0,3.0,True,900.0,930.0,650.0,84.5,6.0,16.0,6.0,06057000103,5209200.0,1392300.0,146700.0,15300.0,0.071768673742684,0.019182124789207,0.002021128856264,0.000210792580101,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000104,Nevada County,California,0.0,0.0,0.01,0.0,0.01,0.87,0.08,0.0,0.09,0.55,0.35,0,0.0,False,False,False,3149.0,0.61,0.28,False,0.7419,0.0333,0.001,98.0,3.0,34.0,208900.0,496.0,7.0,True,930.0,1180.0,869.0,77.9,5.0,31.0,12.0,06057000104,2225700.0,458100.0,189900.0,17100.0,0.178607540083779,0.03676151957244,0.015239058211758,0.001372237469305,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000105,Nevada County,California,0.0,0.02,0.0,0.0,0.01,0.9,0.06,0.0,0.05,0.68,0.25,0,0.0,False,False,False,3143.0,0.42,0.18,False,12.6239,0.0799,0.0012,88.0,2.0,33.0,446400.0,133.0,2.0,True,930.0,930.0,610.0,80.7,6.0,20.0,8.0,06057000105,4265100.0,156600.0,33300.0,10800.0,0.096817030317888,0.003554792841383,0.000755904224892,0.000245158126992,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000200,Nevada County,California,0.01,0.0,0.0,0.0,0.04,0.89,0.04,0.0,0.05,0.67,0.26,0,0.0,False,False,False,2668.0,0.56,0.26,False,12.8666,0.1256,0.0012,97.0,2.0,19.0,519700.0,39.0,0.0,True,950.0,1070.0,720.0,77.4,5.0,30.0,14.0,06057000200,2120400.0,18000.0,1800.0,,0.010817015220036,9.1825256537e-05,9.182525654e-06,,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000300,Nevada County,California,0.0,0.01,0.0,0.0,0.03,0.84,0.09,0.01,0.07,0.66,0.25,0,0.0,False,False,False,2666.0,0.4,0.17,False,11.9546,0.079,0.0014,95.0,2.0,17.0,455600.0,102.0,1.0,True,930.0,1019.0,700.0,80.0,4.0,22.0,7.0,06057000300,2980800.0,439200.0,26100.0,900.0,0.050869324814155,0.007495238680347,0.000445413774037,1.5359095656e-05,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000401,Nevada County,California,0.0,0.0,0.0,0.0,0.03,0.87,0.1,0.0,0.05,0.53,0.4,0,0.0,False,False,False,5783.0,0.51,0.23,False,5.1256,0.041,0.0006,94.0,3.0,25.0,396400.0,577.0,8.0,True,880.0,1130.0,850.0,81.0,1.0,25.0,9.0,06057000401,3652200.0,1593900.0,90900.0,1800.0,0.184925264309151,0.08070543200875,0.004602624863288,9.1141086402e-05,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000402,Nevada County,California,0.02,0.0,0.0,0.0,0.0,0.91,0.04,0.0,0.05,0.67,0.26,0,0.0,False,False,False,5606.0,0.62,0.29,False,12.2688,0.1338,0.0005,96.0,2.0,27.0,401100.0,120.0,2.0,True,990.0,1090.0,730.0,78.5,6.0,33.0,18.0,06057000402,6810300.0,427500.0,104400.0,19800.0,0.048132151921279,0.003021378639171,0.000737852467671,0.000139937536972,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000501,Nevada County,California,0.0,0.02,0.01,0.0,0.03,0.89,0.03,0.0,0.07,0.54,0.37,0,0.0,False,False,False,5515.0,0.56,0.26,False,0.8856,0.0059,0.0005,98.0,2.0,29.0,334800.0,1943.0,24.0,True,950.0,1030.0,780.0,75.3,6.0,31.0,14.0,06057000501,1477800.0,2160000.0,932400.0,438300.0,0.1367307852444,0.199850112415688,0.086268631859439,0.04055291864435,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000502,Nevada County,California,0.0,0.0,0.04,0.0,0.05,0.73,0.15,0.0,0.1,0.66,0.23,0,0.0,False,False,False,4959.0,0.64,0.31,False,1.6697,0.0279,0.0007,98.0,2.0,39.0,345400.0,1210.0,15.0,True,1000.0,1080.0,760.0,78.7,10.0,37.0,17.0,06057000502,1183500.0,1619100.0,446400.0,191700.0,0.106245455279955,0.14535024642482,0.040074331421184,0.017209339904662,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000600,Nevada County,California,0.0,0.0,0.0,0.0,0.06,0.79,0.15,0.0,0.11,0.65,0.22,3,3.0,True,False,True,6943.0,0.86,0.48,True,1.3123,0.0368,0.0005,96.0,3.0,44.0,312500.0,1418.0,18.0,True,1050.0,1120.0,810.0,77.09,7.0,54.0,20.0,06057000600,1750500.0,1979100.0,1069200.0,441900.0,0.11835219666545,0.133807959109164,0.072289156626506,0.029877084093952,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000701,Nevada County,California,0.0,0.01,0.0,0.0,0.04,0.87,0.07,0.0,0.08,0.62,0.29,0,0.0,False,False,False,7334.0,0.27,0.11,False,3.8853,0.1971,0.0005,97.0,2.0,21.0,464100.0,103.0,1.0,True,890.0,940.0,640.0,81.0,4.0,17.0,4.0,06057000701,8457300.0,663300.0,481500.0,161100.0,0.03732359962029,0.002927263267016,0.002124946876328,0.000710963534323,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000702,Nevada County,California,0.0,0.0,0.0,0.0,0.02,0.89,0.05,0.01,0.12,0.57,0.3,0,0.0,False,False,False,3936.0,0.46,0.2,False,4.4877,0.0681,0.0009,95.0,3.0,15.0,429800.0,132.0,2.0,True,930.0,1030.0,700.0,80.2,6.0,25.0,10.0,06057000702,4769100.0,297900.0,92700.0,49500.0,0.097012192889312,0.00605982937278,0.00188568708579,0.001006920288528,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000801,Nevada County,California,0.0,0.0,0.0,0.0,0.01,0.9,0.06,0.0,0.08,0.6,0.3,0,0.0,False,False,False,5450.0,0.47,0.21,False,0.9736,0.2928,0.0008,98.0,2.0,16.0,477500.0,54.0,1.0,True,919.0,980.0,670.0,81.8,8.0,27.0,8.0,06057000801,4261500.0,327600.0,19800.0,900.0,0.02683799148666,0.002063152883029,0.00012469605337,5.668002426e-06,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000802,Nevada County,California,0.0,0.02,0.0,0.0,0.07,0.79,0.12,0.0,0.05,0.66,0.27,0,0.0,False,False,False,6854.0,0.61,0.28,False,1.5808,0.0455,0.0005,99.0,2.0,31.0,454400.0,563.0,8.0,True,940.0,1060.0,730.0,81.3,3.0,36.0,14.0,06057000802,2355300.0,2142900.0,453600.0,113400.0,0.080954001299224,0.073653602251987,0.015590682711046,0.003897670677762,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057000900,Nevada County,California,0.02,0.0,0.05,0.0,0.02,0.85,0.05,0.0,0.08,0.65,0.25,4,2.0,True,False,True,3754.0,0.69,0.33,True,7.9997,0.1943,0.0015,70.0,3.0,27.0,339800.0,60.0,1.0,True,990.0,1080.0,710.0,79.8,1.0,35.0,14.0,06057000900,8729100.0,3453300.0,1999800.0,204300.0,0.006570523894107,0.002599350467233,0.001505279316703,0.000153779660167,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057001203,Nevada County,California,0.0,0.0,0.02,0.0,0.02,0.93,0.02,0.0,0.13,0.66,0.2,0,0.0,False,False,False,2538.0,0.28,0.12,False,0.0037,0.0412,0.0011,40.0,2.0,12.0,654800.0,947.0,12.0,True,869.0,760.0,480.0,82.3,2.0,17.0,6.0,06057001203,2361600.0,3905100.0,486000.0,48600.0,0.111997951256989,0.18519783174698,0.023048358871484,0.002304835887148,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057001204,Nevada County,California,0.0,0.0,0.01,0.0,0.02,0.88,0.06,0.02,0.06,0.77,0.16,0,0.0,False,False,False,2273.0,0.19,0.07,False,0.0,0.0337,0.0012,23.0,2.0,12.0,622500.0,763.0,10.0,True,860.0,630.0,380.0,,4.0,12.0,11.0,06057001204,1543500.0,3118500.0,1142100.0,204300.0,0.048789508122102,0.098574720491593,0.036101391141077,0.006457853261643,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057001205,Nevada County,California,0.0,0.0,0.0,0.0,0.0,0.94,0.04,0.0,0.13,0.73,0.12,0,0.0,False,False,False,5183.0,0.09,0.02,False,0.2905,0.0552,0.0007,89.0,1.0,5.0,589200.0,457.0,7.0,True,869.0,630.0,360.0,82.3,2.0,8.0,3.0,06057001205,1293300.0,2360700.0,1182600.0,334800.0,0.021607397940005,0.039440643560635,0.019757912938877,0.005593564393655,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06057001206,Nevada County,California,0.01,0.0,0.0,0.0,0.01,0.66,0.3,0.1,0.16,0.73,0.1,0,0.0,False,False,False,6663.0,0.35,0.15,False,0.2637,0.0232,0.0005,62.0,1.0,19.0,554600.0,2009.0,25.0,True,880.0,690.0,380.0,78.09,0.0,25.0,13.0,06057001206,1921500.0,3106800.0,1410300.0,744300.0,0.123182552504039,0.199169166858989,0.090410800830833,0.04771520886222,06057,7.16208314895629,18.0183334350585,13.0874937693278,3.60567672220987,2014,55.55748878479004
06059001101,Orange County,California,0.02,0.02,0.09,0.0,0.04,0.37,0.49,0.12,0.13,0.71,0.15,0,0.0,False,False,False,5031.0,0.12,0.03,False,0.0013,0.0006,0.0,0.0,1.0,18.0,616500.0,5440.0,72.0,True,790.0,869.0,430.0,82.0,6.0,14.0,2.0,06059001101,121500.0,603000.0,939600.0,78300.0,0.069373072970195,0.344295991778006,0.536485097636177,0.044707091469681,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
06059001102,Orange County,California,0.03,0.0,0.14,0.0,0.08,0.33,0.45,0.08,0.13,0.73,0.13,0,0.0,False,False,False,3237.0,0.3,0.13,False,0.0006,0.0104,0.0,0.0,1.0,25.0,561200.0,5899.0,78.0,True,800.0,969.0,450.0,82.2,5.0,23.0,10.0,06059001102,44100.0,205200.0,675900.0,81000.0,0.043362831858407,0.201769911504425,0.664601769911504,0.079646017699115,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
06059001103,Orange County,California,0.03,0.0,0.11,0.0,0.07,0.25,0.58,0.2,0.14,0.72,0.12,1,1.0,True,False,True,4594.0,0.3,0.12,False,0.001,0.0002,0.0,0.0,1.0,43.0,587400.0,5805.0,77.0,True,800.0,1050.0,500.0,78.0,8.0,23.0,12.0,06059001103,137700.0,310500.0,756900.0,113400.0,0.102478231748158,0.231078365706631,0.563295378432686,0.084393837910248,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
06059001201,Orange County,California,0.0,0.0,0.04,0.0,0.03,0.12,0.8,0.52,0.15,0.76,0.07,1,1.0,True,False,True,5594.0,0.64,0.3,False,0.0,0.0002,0.0,0.0,1.0,40.0,457200.0,6226.0,82.0,True,840.0,1040.0,380.0,83.0,6.0,41.0,18.0,06059001201,24300.0,160200.0,640800.0,46800.0,0.027863777089783,0.183694530443756,0.734778121775026,0.053663570691434,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
06059001202,Orange County,California,0.0,0.0,0.01,0.0,0.02,0.12,0.85,0.29,0.12,0.75,0.12,0,0.0,False,True,True,3662.0,0.6,0.28,False,0.0,0.0002,0.0,0.0,1.0,35.0,464900.0,6162.0,81.0,True,850.0,1170.0,459.0,79.09,8.0,40.0,15.0,06059001202,44100.0,168300.0,585000.0,80100.0,0.05025641025641,0.191794871794872,0.666666666666667,0.091282051282051,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
06059001301,Orange County,California,0.0,0.0,0.18,0.0,0.04,0.3,0.5,0.16,0.11,0.75,0.13,0,0.0,False,False,False,6519.0,0.47,0.21,False,0.0,0.0022,0.0,0.0,1.0,28.0,439600.0,6360.0,83.0,True,830.0,980.0,450.0,83.8,8.0,29.0,15.0,06059001301,108900.0,459900.0,1124100.0,234000.0,0.056252905625291,0.237563923756392,0.580660158066016,0.120874012087401,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
06059001303,Orange County,California,0.02,0.01,0.13,0.0,0.04,0.2,0.62,0.21,0.11,0.77,0.11,0,0.0,False,False,False,5884.0,0.39,0.17,False,0.0008,0.0008,0.0,0.0,1.0,23.0,434200.0,6427.0,84.0,True,819.0,969.0,380.0,81.4,6.0,28.0,11.0,06059001303,54900.0,258300.0,725400.0,126000.0,0.0465293668955,0.218916857360793,0.614797864225782,0.106788710907704,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
06059001304,Orange County,California,0.01,0.0,0.08,0.0,0.01,0.14,0.74,0.38,0.16,0.71,0.12,6,5.0,True,False,True,3982.0,0.79,0.41,True,0.0003,0.0012,0.0,0.0,2.0,37.0,162500.0,7555.0,92.0,True,830.0,1150.0,509.0,81.5,14.0,46.0,10.0,06059001304,49500.0,112500.0,675000.0,405000.0,0.03959683225342,0.089992800575954,0.539956803455724,0.323974082073434,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
06059001401,Orange County,California,0.0,0.0,0.07,0.0,0.04,0.3,0.57,0.29,0.15,0.68,0.15,1,1.0,True,False,True,4495.0,0.62,0.29,False,0.0,0.0002,0.0,11.0,1.0,40.0,619200.0,5633.0,75.0,True,830.0,1060.0,530.0,79.4,8.0,37.0,15.0,06059001401,144900.0,486900.0,829800.0,147600.0,0.090044742729306,0.302572706935123,0.515659955257271,0.0917225950783,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
06059001402,Orange County,California,0.01,0.01,0.08,0.0,0.02,0.31,0.59,0.28,0.14,0.75,0.09,0,0.0,False,False,False,5023.0,0.36,0.15,False,0.0001,0.0002,0.0,54.0,1.0,34.0,588900.0,6014.0,79.0,True,830.0,940.0,440.0,81.9,7.0,26.0,4.0,06059001402,45900.0,254700.0,864900.0,65700.0,0.03714493809177,0.20611798980335,0.699927166788055,0.053168244719592,06059,16.6387500762939,20.6762504577636,19.8256064063843,0.609207683036575,2014,67.68609153149174
